Path,Line,Pattern,Snippet
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2857,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0startPosition = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2878,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0positionx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2880,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0positionx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2900,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0positiony(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2902,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0positiony = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2922,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltaup(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2924,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltaup = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMax = 3.402823E+38f };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2944,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltadown(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2946,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltadown = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMin = -3.402823E+38f, invert = true };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2966,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltaleft(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2968,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltaleft = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMin = -3.402823E+38f, invert = true };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2988,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltaright(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",2990,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltaright = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMax = 3.402823E+38f };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3010,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltax(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3012,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltax = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3031,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0deltay(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3033,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0deltay = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3052,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0radiusx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3054,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0radiusx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3073,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0radiusy(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3075,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0radiusy = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3094,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0startPositionx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3096,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0startPositionx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3115,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch0startPositiony(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3117,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch0startPositiony = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3136,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch1touchId(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3138,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1touchId = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3159,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch1position(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3161,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1position = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3182,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.DeltaControl Initialize_ctrlTouchscreentouch1delta(InternedString kDeltaLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3184,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1delta = new UnityEngine.InputSystem.Controls.DeltaControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3204,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1pressure(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3206,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1pressure = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3225,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch1radius(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3227,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1radius = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3247,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.TouchPhaseControl Initialize_ctrlTouchscreentouch1phase(InternedString kTouchPhaseLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3249,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1phase = new UnityEngine.InputSystem.Controls.TouchPhaseControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3269,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.TouchPressControl Initialize_ctrlTouchscreentouch1press(InternedString kTouchPressLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3271,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1press = new UnityEngine.InputSystem.Controls.TouchPressControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3292,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch1tapCount(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3294,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1tapCount = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3313,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch1displayIndex(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3315,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1displayIndex = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3334,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.ButtonControl Initialize_ctrlTouchscreentouch1indirectTouch(InternedString kButtonLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3336,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1indirectTouch = new UnityEngine.InputSystem.Controls.ButtonControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3358,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.ButtonControl Initialize_ctrlTouchscreentouch1tap(InternedString kButtonLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3360,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1tap = new UnityEngine.InputSystem.Controls.ButtonControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3381,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.DoubleControl Initialize_ctrlTouchscreentouch1startTime(InternedString kDoubleLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3383,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1startTime = new UnityEngine.InputSystem.Controls.DoubleControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3403,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch1startPosition(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3405,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1startPosition = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3426,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1positionx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3428,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1positionx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3448,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1positiony(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3450,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1positiony = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3470,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltaup(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3472,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltaup = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMax = 3.402823E+38f };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3492,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltadown(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3494,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltadown = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMin = -3.402823E+38f, invert = true };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3514,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltaleft(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3516,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltaleft = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMin = -3.402823E+38f, invert = true };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3536,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltaright(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3538,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltaright = new UnityEngine.InputSystem.Controls.AxisControl { clamp = UnityEngine.InputSystem.Controls.AxisControl.Clamp.BeforeNormalize, clampMax = 3.402823E+38f };"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3558,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltax(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3560,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltax = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3579,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1deltay(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3581,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1deltay = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3600,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1radiusx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3602,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1radiusx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3621,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1radiusy(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3623,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1radiusy = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3642,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1startPositionx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3644,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1startPositionx = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3663,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch1startPositiony(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3665,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch1startPositiony = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3684,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch2touchId(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3686,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2touchId = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3707,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch2position(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3709,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2position = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3730,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.DeltaControl Initialize_ctrlTouchscreentouch2delta(InternedString kDeltaLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3732,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2delta = new UnityEngine.InputSystem.Controls.DeltaControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3752,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch2pressure(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3754,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2pressure = new UnityEngine.InputSystem.Controls.AxisControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3773,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch2radius(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3775,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2radius = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3795,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.TouchPhaseControl Initialize_ctrlTouchscreentouch2phase(InternedString kTouchPhaseLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3797,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2phase = new UnityEngine.InputSystem.Controls.TouchPhaseControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3817,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.TouchPressControl Initialize_ctrlTouchscreentouch2press(InternedString kTouchPressLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3819,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2press = new UnityEngine.InputSystem.Controls.TouchPressControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3840,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch2tapCount(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3842,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2tapCount = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3861,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.IntegerControl Initialize_ctrlTouchscreentouch2displayIndex(InternedString kIntegerLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3863,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2displayIndex = new UnityEngine.InputSystem.Controls.IntegerControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3882,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.ButtonControl Initialize_ctrlTouchscreentouch2indirectTouch(InternedString kButtonLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3884,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2indirectTouch = new UnityEngine.InputSystem.Controls.ButtonControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3906,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.ButtonControl Initialize_ctrlTouchscreentouch2tap(InternedString kButtonLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3908,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2tap = new UnityEngine.InputSystem.Controls.ButtonControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3929,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.DoubleControl Initialize_ctrlTouchscreentouch2startTime(InternedString kDoubleLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3931,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2startTime = new UnityEngine.InputSystem.Controls.DoubleControl();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3951,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.Vector2Control Initialize_ctrlTouchscreentouch2startPosition(InternedString kVector2Layout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3953,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2startPosition = new UnityEngine.InputSystem.Controls.Vector2Control();"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3974,"Unity New Input System : \bUnityEngine\.InputSystem\b","private UnityEngine.InputSystem.Controls.AxisControl Initialize_ctrlTouchscreentouch2positionx(InternedString kAxisLayout, InputControl parent)"
"Packages/com.unity.inputsystem/InputSystem/Devices/Precompiled/FastTouchscreen.cs",3976,"Unity New Input System : \bUnityEngine\.InputSystem\b","var ctrlTouchscreentouch2positionx = new UnityEngine.InputSystem.Controls.AxisControl();"
